1	1250	-1472
1	1314	-1472
1	-94	-1408
1	-30	-1408
1	34	-1408
1	98	-1408
1	162	-1408
1	226	-1408
1	290	-1408
1	354	-1408
1	418	-1408
1	482	-1408
1	546	-1408
1	610	-1408
1	674	-1408
1	738	-1408
1	802	-1408
1	866	-1408
1	930	-1408
1	994	-1408
1	1058	-1408
1	1122	-1408
1	1186	-1408
1	1250	-1408
1	1314	-1408
1	-94	-1344
1	-30	-1344
1	34	-1344
1	98	-1344
1	162	-1344
1	226	-1344
1	290	-1344
1	354	-1344
1	418	-1344
1	482	-1344
1	546	-1344
1	610	-1344
1	674	-1344
1	738	-1344
1	802	-1344
1	866	-1344
1	930	-1344
1	-94	-1280
1	-30	-1280
1	34	-1280
1	98	-1280
1	162	-1280
1	226	-1280
1	290	-1280
1	354	-1280
1	418	-1280
1	482	-1280
1	546	-1280
1	610	-1280
1	674	-1280
1	738	-1280
1	802	-1280
1	866	-1280
1	930	-1280
1	-94	-1216
1	-30	-1216
1	34	-1216
1	98	-1216
1	162	-1216
1	226	-1216
1	290	-1216
1	354	-1216
1	418	-1216
1	482	-1216
1	546	-1216
1	610	-1216
1	674	-1216
1	738	-1216
1	802	-1216
1	866	-1216
1	930	-1216
1	-94	-1152
1	-30	-1152
1	34	-1152
1	98	-1152
1	162	-1152
1	226	-1152
1	290	-1152
1	354	-1152
1	418	-1152
1	482	-1152
1	546	-1152
1	610	-1152
1	674	-1152
1	738	-1152
1	802	-1152
1	866	-1152
1	930	-1152
1	-94	-1088
1	-30	-1088
1	34	-1088
1	98	-1088
1	162	-1088
1	226	-1088
1	290	-1088
1	354	-1088
1	418	-1088
1	482	-1088
1	546	-1088
1	610	-1088
1	674	-1088
1	738	-1088
1	802	-1088
1	866	-1088
1	930	-1088
1	-94	-1024
1	-30	-1024
1	34	-1024
1	98	-1024
1	162	-1024
1	226	-1024
1	290	-1024
1	354	-1024
1	418	-1024
1	482	-1024
1	546	-1024
1	610	-1024
1	674	-1024
1	738	-1024
1	802	-1024
1	866	-1024
1	930	-1024
1	-94	-960
1	-30	-960
1	34	-960
1	98	-960
1	162	-960
1	226	-960
1	290	-960
1	354	-960
1	418	-960
1	482	-960
1	546	-960
1	610	-960
1	674	-960
1	738	-960
1	802	-960
1	866	-960
1	930	-960
1	-94	-896
1	-30	-896
1	34	-896
1	98	-896
1	162	-896
1	226	-896
1	290	-896
1	354	-896
1	418	-896
1	482	-896
1	546	-896
1	610	-896
1	674	-896
1	738	-896
1	802	-896
1	866	-896
1	930	-896
1	-94	-832
1	-30	-832
1	34	-832
1	98	-832
1	162	-832
1	226	-832
1	290	-832
1	354	-832
1	418	-832
1	482	-832
1	546	-832
1	610	-832
1	674	-832
1	738	-832
1	802	-832
1	866	-832
1	930	-832
1	-94	-768
1	-30	-768
1	34	-768
1	98	-768
1	162	-768
1	226	-768
1	290	-768
1	354	-768
1	418	-768
1	482	-768
1	546	-768
1	610	-768
1	674	-768
1	738	-768
1	802	-768
1	866	-768
1	930	-768
1	-94	-704
1	-30	-704
1	34	-704
1	98	-704
1	162	-704
1	226	-704
1	290	-704
1	354	-704
1	418	-704
1	482	-704
1	546	-704
1	610	-704
1	674	-704
1	738	-704
1	802	-704
1	866	-704
1	930	-704
1	-94	-640
1	-30	-640
1	34	-640
1	98	-640
1	162	-640
1	226	-640
1	290	-640
1	354	-640
1	418	-640
1	482	-640
1	546	-640
1	610	-640
1	674	-640
1	738	-640
1	802	-640
1	866	-640
1	930	-640
1	-1502	-576
1	-1438	-576
1	-1374	-576
1	-1310	-576
1	-1246	-576
1	-1182	-576
1	-1118	-576
1	-1054	-576
1	-990	-576
1	-926	-576
1	-862	-576
1	-798	-576
1	-734	-576
1	-670	-576
1	-606	-576
1	-542	-576
1	-478	-576
1	-414	-576
1	-350	-576
1	-286	-576
1	-222	-576
1	-158	-576
1	-94	-576
1	-30	-576
1	34	-576
1	98	-576
1	162	-576
1	226	-576
1	290	-576
1	354	-576
1	418	-576
1	482	-576
1	546	-576
1	610	-576
1	674	-576
1	738	-576
1	802	-576
1	866	-576
1	930	-576
1	-1502	-512
1	-1438	-512
1	-1374	-512
1	-1310	-512
1	-1246	-512
1	-1182	-512
1	-1118	-512
1	-1054	-512
1	-990	-512
1	-926	-512
1	-862	-512
1	-798	-512
1	-734	-512
1	-670	-512
1	-606	-512
1	-542	-512
1	-478	-512
1	-414	-512
1	-350	-512
1	-286	-512
1	-222	-512
1	-158	-512
1	-94	-512
1	-30	-512
1	34	-512
1	98	-512
1	162	-512
1	226	-512
1	290	-512
1	354	-512
1	418	-512
1	482	-512
1	546	-512
1	610	-512
1	674	-512
1	738	-512
1	802	-512
1	866	-512
1	930	-512
1	-1502	-448
1	-1438	-448
1	-1374	-448
1	-1310	-448
1	-1246	-448
1	-1182	-448
1	-1118	-448
1	-1054	-448
1	-990	-448
1	-926	-448
1	-862	-448
1	-798	-448
1	-734	-448
1	-670	-448
1	-606	-448
1	-542	-448
1	-478	-448
1	-414	-448
1	-350	-448
1	-286	-448
1	-222	-448
1	-158	-448
1	-94	-448
1	-30	-448
1	34	-448
1	98	-448
1	162	-448
1	226	-448
1	290	-448
1	354	-448
1	418	-448
1	482	-448
1	546	-448
1	610	-448
1	674	-448
1	738	-448
1	802	-448
1	866	-448
1	930	-448
1	-1502	-384
1	-1438	-384
1	-1374	-384
1	-1310	-384
1	-1246	-384
1	-1182	-384
1	-1118	-384
1	-1054	-384
1	-990	-384
1	-926	-384
1	-862	-384
1	-798	-384
1	-734	-384
1	-670	-384
1	-606	-384
1	-542	-384
1	-478	-384
1	-414	-384
1	-350	-384
1	-286	-384
1	-222	-384
1	-158	-384
1	-94	-384
1	-30	-384
1	34	-384
1	98	-384
1	162	-384
1	226	-384
1	290	-384
1	354	-384
1	418	-384
1	482	-384
1	546	-384
1	610	-384
1	674	-384
1	738	-384
1	802	-384
1	866	-384
1	930	-384
1	-1502	-320
1	-1438	-320
1	-1374	-320
1	-1310	-320
1	-1246	-320
1	-1182	-320
1	-1118	-320
1	-1054	-320
1	-990	-320
1	-926	-320
1	-862	-320
1	-798	-320
1	-734	-320
1	-670	-320
1	-606	-320
1	-542	-320
1	-478	-320
1	-414	-320
1	-350	-320
1	-286	-320
1	-222	-320
1	-158	-320
1	-94	-320
1	-30	-320
1	34	-320
1	98	-320
1	162	-320
1	226	-320
1	290	-320
1	354	-320
1	418	-320
1	482	-320
1	546	-320
1	610	-320
1	674	-320
1	738	-320
1	802	-320
1	866	-320
1	930	-320
1	-1502	-256
1	-1438	-256
1	-1374	-256
1	-1310	-256
1	-1246	-256
1	-1182	-256
1	-1118	-256
1	-1054	-256
1	-990	-256
1	-926	-256
1	-862	-256
1	-798	-256
1	-734	-256
1	-670	-256
1	-606	-256
1	-542	-256
1	-478	-256
1	-414	-256
1	-350	-256
1	-286	-256
1	-222	-256
1	-158	-256
1	-94	-256
1	-30	-256
1	34	-256
1	98	-256
1	162	-256
1	226	-256
1	290	-256
1	354	-256
1	418	-256
1	482	-256
1	546	-256
1	610	-256
1	674	-256
1	738	-256
1	802	-256
1	866	-256
1	930	-256
1	-1502	-192
1	-1438	-192
1	-1374	-192
1	-1310	-192
1	-1246	-192
1	-1182	-192
1	-1118	-192
1	-1054	-192
1	-990	-192
1	-926	-192
1	-862	-192
1	-798	-192
1	-734	-192
1	-670	-192
1	-606	-192
1	-542	-192
1	-478	-192
1	-414	-192
1	-350	-192
1	-286	-192
1	-222	-192
1	-158	-192
1	-94	-192
1	-30	-192
1	34	-192
1	98	-192
1	162	-192
1	226	-192
1	290	-192
1	354	-192
1	418	-192
1	482	-192
1	546	-192
1	610	-192
1	674	-192
1	738	-192
1	802	-192
1	866	-192
1	930	-192
1	-1502	-128
1	-1438	-128
1	-1374	-128
1	-1310	-128
1	-1246	-128
1	-1182	-128
1	-1118	-128
1	-1054	-128
1	-990	-128
1	-926	-128
1	-862	-128
1	-798	-128
1	-734	-128
1	-670	-128
1	-606	-128
1	-542	-128
1	-478	-128
1	-414	-128
1	-350	-128
1	-286	-128
1	-222	-128
1	-158	-128
1	-94	-128
1	-30	-128
1	34	-128
1	98	-128
1	162	-128
1	226	-128
1	290	-128
1	354	-128
1	418	-128
1	482	-128
1	546	-128
1	610	-128
1	674	-128
1	738	-128
1	802	-128
1	866	-128
1	930	-128
1	-1502	-64
1	-1438	-64
1	-1374	-64
1	-1310	-64
1	-1246	-64
1	-1182	-64
1	-1118	-64
1	-1054	-64
1	-990	-64
1	-926	-64
1	-862	-64
1	-798	-64
1	-734	-64
1	-670	-64
1	-606	-64
1	-542	-64
1	-478	-64
1	-414	-64
1	-350	-64
1	-286	-64
1	-222	-64
1	-158	-64
1	-94	-64
1	-30	-64
1	34	-64
1	98	-64
1	162	-64
1	226	-64
1	290	-64
1	354	-64
1	418	-64
1	482	-64
1	546	-64
1	610	-64
1	674	-64
1	738	-64
1	802	-64
1	866	-64
1	930	-64
1	-542	0
1	-478	0
1	-414	0
1	-350	0
1	-286	0
1	-222	0
1	-158	0
1	-94	0
1	-30	0
1	34	0
1	98	0
1	162	0
1	226	0
1	290	0
1	354	0
1	418	0
1	482	0
1	546	0
1	610	0
1	674	0
1	738	0
1	802	0
1	866	0
1	930	0
1	-542	64
1	-478	64
1	-414	64
1	-350	64
1	-286	64
1	-222	64
1	-158	64
1	-94	64
1	-30	64
1	34	64
1	98	64
1	162	64
1	226	64
1	290	64
1	354	64
1	418	64
1	482	64
1	546	64
1	610	64
1	674	64
1	738	64
1	802	64
1	866	64
1	930	64
1	-542	128
1	-478	128
1	-414	128
1	-350	128
1	-286	128
1	-222	128
1	-158	128
1	-94	128
1	-30	128
1	34	128
1	98	128
1	162	128
1	226	128
1	290	128
1	354	128
1	418	128
1	482	128
1	546	128
1	610	128
1	674	128
1	738	128
1	802	128
1	866	128
1	930	128
1	-542	192
1	-478	192
1	-414	192
1	-350	192
1	-286	192
1	-222	192
1	-158	192
1	-94	192
1	-30	192
1	34	192
1	98	192
1	162	192
1	226	192
1	290	192
1	354	192
1	418	192
1	482	192
1	546	192
1	610	192
1	674	192
1	738	192
1	802	192
1	866	192
1	930	192
1	-542	256
1	-478	256
1	-414	256
1	-350	256
1	-286	256
1	-222	256
1	-158	256
1	-94	256
1	-30	256
1	34	256
1	98	256
1	162	256
1	226	256
1	290	256
1	354	256
1	418	256
1	482	256
1	546	256
1	610	256
1	674	256
1	738	256
1	802	256
1	866	256
1	930	256
1	-542	320
1	-478	320
1	-414	320
1	-350	320
1	-286	320
1	-222	320
1	-158	320
1	-94	320
1	-30	320
1	34	320
1	98	320
1	162	320
1	226	320
1	290	320
1	354	320
1	418	320
1	482	320
1	546	320
1	610	320
1	674	320
1	738	320
1	802	320
1	866	320
1	930	320
1	-542	384
1	-478	384
1	-414	384
1	-350	384
1	-286	384
1	-222	384
1	-158	384
1	-94	384
1	-30	384
1	34	384
1	98	384
1	162	384
1	226	384
1	290	384
1	354	384
1	418	384
1	482	384
1	546	384
1	610	384
1	674	384
1	738	384
1	802	384
1	866	384
1	930	384
1	-542	448
1	-478	448
1	-414	448
1	-350	448
1	-286	448
1	-222	448
1	-158	448
1	-94	448
1	-30	448
1	34	448
1	98	448
1	162	448
1	226	448
1	290	448
1	354	448
1	418	448
1	482	448
1	546	448
1	610	448
1	674	448
1	738	448
1	802	448
1	866	448
1	930	448
1	-542	512
1	-478	512
1	-414	512
1	-350	512
1	-286	512
1	-222	512
1	-158	512
1	-94	512
1	-30	512
1	34	512
1	98	512
1	162	512
1	226	512
1	290	512
1	354	512
1	418	512
1	482	512
1	546	512
1	610	512
1	674	512
1	738	512
1	802	512
1	866	512
1	930	512
1	-542	576
1	-478	576
1	-414	576
1	-350	576
1	-286	576
1	-222	576
1	-158	576
1	-94	576
1	-30	576
1	34	576
1	98	576
1	162	576
1	226	576
1	290	576
1	354	576
1	418	576
1	482	576
1	546	576
1	610	576
1	674	576
1	738	576
1	802	576
1	866	576
1	930	576
9	-94	-1920
3	-30	-1920
3	34	-1920
3	98	-1920
3	162	-1920
3	226	-1920
3	290	-1920
3	354	-1920
3	418	-1920
3	482	-1920
3	546	-1920
3	610	-1920
3	674	-1920
3	738	-1920
3	802	-1920
3	866	-1920
33	930	-1920
3	994	-1920
3	1058	-1920
3	1122	-1920
3	1186	-1920
3	1250	-1920
8	1314	-1920
5	-94	-1856
14	930	-1856
4	1314	-1856
5	-94	-1792
15	930	-1792
4	1314	-1792
5	-94	-1728
4	1314	-1728
5	-94	-1664
4	1314	-1664
5	-94	-1600
13	930	-1600
4	1314	-1600
5	-94	-1536
14	930	-1536
4	1314	-1536
5	-94	-1472
14	930	-1472
4	1314	-1472
36	-94	-1408
11	-30	-1408
11	34	-1408
11	98	-1408
11	162	-1408
11	226	-1408
11	290	-1408
11	354	-1408
11	418	-1408
11	482	-1408
11	546	-1408
11	610	-1408
12	674	-1408
30	930	-1408
2	994	-1408
2	1058	-1408
2	1122	-1408
2	1186	-1408
2	1250	-1408
6	1314	-1408
5	-94	-1344
4	930	-1344
5	-94	-1280
4	930	-1280
5	-94	-1216
4	930	-1216
5	-94	-1152
10	162	-1152
11	226	-1152
11	290	-1152
11	354	-1152
11	418	-1152
11	482	-1152
11	546	-1152
11	610	-1152
11	674	-1152
11	738	-1152
11	802	-1152
11	866	-1152
4	930	-1152
5	-94	-1088
4	930	-1088
5	-94	-1024
4	930	-1024
36	-94	-960
11	-30	-960
11	34	-960
11	98	-960
11	162	-960
11	226	-960
12	290	-960
10	546	-960
11	610	-960
11	674	-960
20	738	-960
11	802	-960
11	866	-960
34	930	-960
5	-94	-896
14	738	-896
4	930	-896
5	-94	-832
14	738	-832
4	930	-832
5	-94	-768
14	738	-768
4	930	-768
5	-94	-704
14	738	-704
4	930	-704
5	-94	-640
14	738	-640
4	930	-640
9	-1502	-576
3	-1438	-576
3	-1374	-576
3	-1310	-576
3	-1246	-576
3	-1182	-576
3	-1118	-576
3	-1054	-576
3	-990	-576
3	-926	-576
3	-862	-576
3	-798	-576
3	-734	-576
3	-670	-576
3	-606	-576
3	-542	-576
3	-478	-576
3	-414	-576
3	-350	-576
3	-286	-576
3	-222	-576
3	-158	-576
51	-94	-576
11	-30	-576
11	34	-576
11	98	-576
11	162	-576
11	226	-576
11	290	-576
11	354	-576
11	418	-576
11	482	-576
11	546	-576
24	610	-576
14	738	-576
4	930	-576
5	-1502	-512
14	610	-512
14	738	-512
4	930	-512
5	-1502	-448
13	-1118	-448
14	610	-448
14	738	-448
4	930	-448
5	-1502	-384
14	-1118	-384
14	610	-384
14	738	-384
4	930	-384
5	-1502	-320
10	-1246	-320
11	-1182	-320
18	-1118	-320
11	-1054	-320
11	-990	-320
11	-926	-320
11	-862	-320
11	-798	-320
11	-734	-320
11	-670	-320
11	-606	-320
11	-542	-320
11	-478	-320
11	-414	-320
11	-350	-320
11	-286	-320
11	-222	-320
11	-158	-320
11	-94	-320
11	-30	-320
11	34	-320
11	98	-320
11	162	-320
11	226	-320
11	290	-320
24	354	-320
14	610	-320
14	738	-320
4	930	-320
5	-1502	-256
14	354	-256
14	610	-256
14	738	-256
4	930	-256
5	-1502	-192
13	-30	-192
14	354	-192
14	738	-192
4	930	-192
5	-1502	-128
14	-30	-128
14	354	-128
14	738	-128
4	930	-128
7	-1502	-64
2	-1438	-64
2	-1374	-64
2	-1310	-64
2	-1246	-64
2	-1182	-64
2	-1118	-64
2	-1054	-64
2	-990	-64
2	-926	-64
2	-862	-64
2	-798	-64
2	-734	-64
2	-670	-64
2	-606	-64
29	-542	-64
11	-478	-64
11	-414	-64
11	-350	-64
11	-286	-64
11	-222	-64
11	-158	-64
11	-94	-64
18	-30	-64
11	34	-64
11	98	-64
11	162	-64
11	226	-64
11	290	-64
22	354	-64
14	610	-64
14	738	-64
4	930	-64
5	-542	0
14	610	0
14	738	0
4	930	0
5	-542	64
14	610	64
14	738	64
4	930	64
5	-542	128
14	610	128
14	738	128
4	930	128
5	-542	192
10	-286	192
11	-222	192
11	-158	192
11	-94	192
11	-30	192
11	34	192
11	98	192
11	162	192
11	226	192
11	290	192
11	482	192
11	546	192
22	610	192
15	738	192
4	930	192
5	-542	256
4	930	256
5	-542	320
3	610	320
3	802	320
4	930	320
5	-542	384
4	930	384
5	-542	448
4	930	448
5	-542	512
4	930	512
7	-542	576
2	-478	576
2	-414	576
2	-350	576
2	-286	576
2	-222	576
2	-158	576
2	-94	576
2	-30	576
2	34	576
2	98	576
2	162	576
2	226	576
2	290	576
2	354	576
2	418	576
2	482	576
2	546	576
2	738	576
2	802	576
2	866	576
6	930	576
63	930	-1728
64	610	-192
61	354	192
61	674	320
68	610	576
45	866	-896
50	674	-320
50	226	128
50	674	128
45	482	448
48	226	-192
49	546	-64
49	674	256
49	802	256
49	610	512
43	226	-1218
43	610	-1218
42	418	-1342
44	84	-1152
41	404	-1088
41	276	-1024
43	34	-770
44	684	-896
41	212	-832
44	684	-768
41	820	-768
41	212	-704
44	868	-704
42	-30	-758
42	98	-758
44	684	-640
41	820	-640
44	868	-576
41	820	-512
44	-1300	-448
43	-1310	-194
44	868	-448
41	-1300	-384
41	820	-384
44	868	-320
41	820	-256
42	-1374	-438
44	172	-192
44	868	-192
42	-94	-254
42	226	-254
41	820	-128
44	868	-64
43	-414	398
44	112	64
43	-222	382
43	34	382
43	290	382
43	546	382
42	-94	394
42	162	394
42	418	114
